Commodity,CommodityId,Category,CategoryId,Item,Item2,ItemId,Units,UnitsAbr,UnitsId,Region,RegionId,Country,CountryId,Year,Value,SurveyBaseYear,Note,Order,Size,SizeId
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2008,613.2,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2009,478.44,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2010,795.75,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2011,862.68,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2012,732.19,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2013,728.52,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2014,689.22,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2015,661.78,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2016,669.3,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2017,753.06,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2018,979.2,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2019,755.54,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2020,771.26,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,1997,291.84,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,1998,177,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,1999,172.43,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2000,159.53,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2001,94.08,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2002,156.24,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2003,215.94,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2004,326.48,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2005,310.5,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2006,200.56,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2007,490.6,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2008,261.08,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2009,244.75,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2010,536.41,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2011,208.32,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2012,245.89,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2013,269.88,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2014,296.96,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2015,355.04,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2016,434.07,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2017,436.26,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2018,310.25,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2019,317.99,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Prairie Gateway,50,United States,10,2020,264.93,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Eastern Uplands,60,United States,10,2003,584.12,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Eastern Uplands,60,United States,10,2004,329.36,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Eastern Uplands,60,United States,10,2005,479.65,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Eastern Uplands,60,United States,10,2006,247.72,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Eastern Uplands,60,United States,10,2019,618.82,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Eastern Uplands,60,United States,10,2020,567.45,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,1997,504.7,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,1998,448.9,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,1999,272.16,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2000,389.76,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2001,308.58,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2002,229.62,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2003,531.84,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2004,332.2,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2005,419,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2006,353.76,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2007,432.85,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2008,462,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2009,561.33,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2010,667.48,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2011,661.23,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2012,808.08,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2013,639.09,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2014,609.03,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2015,543.69,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2016,576.1,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2017,611.1,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2018,546,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2019,632.51,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Southern Seaboard,70,United States,10,2020,621.97,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,1997,773.07,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,1998,304.92,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,1999,537.3,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2000,661.76,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2001,346.5,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2002,460.46,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2003,774.61,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2004,795.96,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2005,662.75,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2006,593.86,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2007,799,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2008,557.22,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2009,584.6,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2010,1026.04,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2011,879.01,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2012,727.76,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2013,880.44,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2014,843.48,Base survey of 2007,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2015,920.35,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2016,801.36,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2017,721.6,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2018,735.57,Base survey of 2015,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2019,748.5,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2020,663.88,Base survey of 2019,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,1997,542.03,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,1998,429.65,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,1999,311.42,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,2000,358.02,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,2001,275.5,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,2002,355.05,Base survey of 1997,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,2003,627.25,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,2004,488.04,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,2005,440.02,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,2006,456.19,Base survey of 2003,,40,No specific size,90
Cotton,30,Gross value of production,1,"Primary product, cotton lint","Primary product, cotton lint",32,dollars per planted acre,$ / planted ac,10,Mississippi Portal,100,United States,10,2007,540.96,Base survey of 2007,,40,No specific size,90
