Commodity,CommodityId,Category,CategoryId,Item,Item2,ItemId,Units,UnitsAbr,UnitsId,Region,RegionId,Country,CountryId,Year,Value,SurveyBaseYear,Note,Order,Size,SizeId
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2003,149.6,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2004,121.55,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2005,105.4,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2006,133.87,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2007,161.76,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2008,295.36,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2009,265.21,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2010,190.5,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2011,249.68,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2012,335.92,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2013,255.39,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2014,221.12,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2015,234.35,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2016,289.67,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2017,281.87,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2018,198.51,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2019,206.08,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2020,204.04,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2003,154.25,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2004,137.39,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2005,93.53,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2006,101.86,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2007,162.62,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2008,262.58,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2009,255,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2010,192.55,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2011,231.54,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2012,344.66,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2013,346.39,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2014,309.62,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2015,291.84,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2016,250.06,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2017,204.67,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2018,232.2,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2019,238.08,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Northern Great Plains,40,United States,10,2020,232.95,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2003,152.65,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2004,154.58,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2005,138.52,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2006,124.58,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2007,148.51,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2008,265.53,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2009,270.92,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2010,220.99,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2011,370.39,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2012,432.29,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2013,398.29,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2014,369.6,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2015,366.99,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2016,355.95,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2017,283.96,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2018,292.95,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2019,346.8,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Basin and Range,80,United States,10,2020,342.31,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2003,214.72,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2004,232.72,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2005,225.43,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2006,215.78,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2007,246.33,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2008,380.87,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2009,440.08,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2010,377.63,Base survey of 2003,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2011,517.88,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2012,576.85,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2013,569.97,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2014,471.52,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2015,544.29,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2016,545.76,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2017,423.15,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2018,481.12,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2019,529.06,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Fruitful Rim,90,United States,10,2020,515.74,Base survey of 2011,,30,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2003,7.99,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2004,8.38,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2005,9.14,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2006,9.27,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2007,11.56,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2008,13.51,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2009,11.94,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2010,11.98,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2011,11.76,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2012,10.44,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2013,11.07,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2014,10.33,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2015,8.18,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2016,8.45,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2017,9.23,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2018,10.55,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2019,9.71,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2020,9.68,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2003,13.72,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2004,14.39,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2005,15.7,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2006,15.92,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2007,18.09,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2008,21.43,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2009,18.57,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2010,17.01,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2003,55.86,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2004,58.6,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2005,63.94,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2006,64.83,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2007,73.64,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2008,87.27,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2009,75.62,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2010,69.24,Base survey of 2003,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2011,34.48,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2012,37.09,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2013,36.31,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2014,34.22,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2015,31.61,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2016,30.82,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2017,31.08,Base survey of 2011,,110,No specific size,90
Barley,20,Gross value of production,1,"Secondary product, silage/straw/grazing","Secondary product, silage/straw/grazing",43,dollars per planted acre,$ / planted ac,10,Northern Crescent,30,United States,10,2018,34.74,Base survey of 2011,,110,No specific size,90
